time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1574663224.194,6684.2,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,982.0,550.0,AgentPlugin
1574663224.698,6686.06,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,985.0,554.0,AgentPlugin
1574663225.212,6687.94,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,977.0,542.0,AgentPlugin
1574663225.711,6689.76,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,977.0,552.0,AgentPlugin
1574663226.207,6691.58,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,978.0,558.0,AgentPlugin
1574663226.729,6693.47,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,979.0,547.0,AgentPlugin
1574663227.241,6695.36,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,979.0,550.0,AgentPlugin
1574663227.737,6697.18,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,976.0,547.0,AgentPlugin
1574663228.246,6699.04,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,975.0,556.0,AgentPlugin
1574663228.737,6700.85,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,984.0,570.0,AgentPlugin
1574663229.24,6702.67,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,977.0,561.0,AgentPlugin
1574663229.746,6704.53,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,987.0,555.0,AgentPlugin
1574663230.237,6706.3,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,987.0,552.0,AgentPlugin
1574663230.741,6708.18,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,988.0,556.0,AgentPlugin
1574663231.246,6710.02,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,973.0,547.0,AgentPlugin
1574663231.737,6711.8,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,974.0,551.0,AgentPlugin
1574663232.238,6713.65,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,974.0,543.0,AgentPlugin
1574663232.737,6715.48,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,978.0,549.0,AgentPlugin
1574663233.241,6717.31,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,980.0,540.0,AgentPlugin
