time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1600055502.173,6618.26,3546.95,1.0,-0.01,0.0,0.51,0.0,19.67,6,491.0,981.0,AgentPlugin
1600055502.675,6621.18,3546.93,1.0,-0.01,0.0,0.51,0.0,21.94,-1,350.0,1115.0,AgentPlugin
1600055503.183,6624.43,3546.91,1.0,-0.01,0.0,0.52,0.0,24.16,6,292.0,973.0,AgentPlugin
1600055503.672,6627.85,3546.88,1.0,-0.01,0.0,0.52,0.0,26.27,7,713.0,796.0,AgentPlugin
1600055504.173,6631.6,3546.85,1.0,-0.01,0.0,0.53,0.0,28.39,4,921.0,569.0,AgentPlugin
1600055504.679,6635.81,3546.82,1.0,-0.01,0.0,0.53,0.0,30.58,4,979.0,481.0,AgentPlugin
1600055505.183,6640.23,3546.78,1.0,-0.01,0.0,0.53,0.0,32.69,4,965.0,482.0,AgentPlugin
1600055505.671,6644.76,3546.74,1.0,-0.01,0.0,0.53,0.0,34.7,4,951.0,505.0,AgentPlugin
1600055506.181,6649.89,3546.71,1.0,-0.01,0.0,0.53,0.0,36.84,4,925.0,555.0,AgentPlugin
1600055506.671,6655.04,3546.69,1.0,0.0,0.0,0.53,0.0,38.86,8,1630.0,853.0,AgentPlugin
1600055507.18,6660.66,3546.67,1.0,0.0,0.0,0.52,0.0,40.92,4,949.0,570.0,AgentPlugin
1600055507.673,6666.37,3546.66,1.0,0.0,0.0,0.42,0.0,43.46,4,868.0,565.0,AgentPlugin
1600055508.189,6672.74,3546.67,1.0,0.0,0.0,0.45,0.0,44.38,4,887.0,666.0,AgentPlugin
1600055508.693,6679.04,3546.68,1.0,0.0,0.0,0.46,0.0,45.29,4,952.0,552.0,AgentPlugin
1600055509.193,6685.35,3546.68,1.0,0.0,0.0,0.47,0.0,46.21,4,948.0,525.0,AgentPlugin
1600055509.706,6692.03,3546.68,1.0,0.0,0.0,0.47,0.0,47.16,4,896.0,391.0,AgentPlugin
1600055510.204,6698.56,3546.68,1.0,0.0,0.0,0.47,0.0,48.07,1,1141.0,311.0,AgentPlugin
1600055510.705,6705.38,3546.68,1.0,0.0,0.0,0.49,0.0,49.02,1,893.0,290.0,AgentPlugin
1600055511.215,6712.36,3546.69,1.0,0.0,0.0,0.0,0.0,49.77,4,973.0,501.0,AgentPlugin
1600055511.721,6719.36,3546.7,1.0,0.0,0.0,0.0,0.0,49.44,4,932.0,641.0,AgentPlugin
1600055512.229,6726.3,3546.73,1.0,0.0,0.0,0.0,0.0,49.05,4,929.0,422.0,AgentPlugin
1600055512.719,6732.96,3546.75,1.0,0.0,0.0,0.52,0.0,49.66,4,988.0,657.0,AgentPlugin
1600055513.239,6740.24,3546.78,1.0,0.0,0.0,0.52,0.0,50.74,4,958.0,502.0,AgentPlugin
1600055513.74,6747.4,3546.81,1.0,0.0,0.0,0.52,0.0,51.79,4,947.0,473.0,AgentPlugin
1600055514.256,6754.92,3546.83,1.0,0.0,0.0,0.52,0.0,52.84,4,938.0,501.0,AgentPlugin
1600055514.773,6762.56,3546.85,1.0,0.0,0.0,0.52,0.0,53.87,4,968.0,487.0,AgentPlugin
1600055515.266,6769.95,3546.85,1.0,0.0,0.0,0.52,0.0,54.84,4,874.0,566.0,AgentPlugin
1600055515.764,6777.48,3546.84,1.0,0.0,0.0,0.51,0.0,55.78,4,905.0,512.0,AgentPlugin
1600055516.265,6785.43,3546.83,1.0,0.0,0.0,0.51,0.0,56.74,4,995.0,488.0,AgentPlugin
1600055516.783,6793.73,3546.81,1.0,0.0,0.0,0.51,0.0,57.7,4,1036.0,493.0,AgentPlugin
1600055517.29,6801.89,3546.79,1.0,0.0,0.0,0.52,0.0,58.62,4,966.0,523.0,AgentPlugin
1600055517.79,6810.11,3546.77,1.0,0.0,0.0,0.52,0.0,59.54,4,1026.0,614.0,AgentPlugin
1600055518.278,6818.18,3546.75,1.0,0.0,0.0,0.52,0.0,60.43,4,996.0,486.0,AgentPlugin
1600055518.807,6827.19,3546.73,1.0,0.0,0.0,0.52,0.0,61.4,4,999.0,570.0,AgentPlugin
1600055519.306,6835.77,3546.71,1.0,0.0,0.0,0.52,0.0,62.3,4,841.0,505.0,AgentPlugin
1600055519.808,6844.47,3546.69,1.0,0.0,0.0,0.51,0.0,63.19,4,989.0,475.0,AgentPlugin
1600055520.295,6853.05,3546.68,1.0,0.0,0.0,0.0,0.0,63.59,8,1669.0,826.0,AgentPlugin
1600055520.819,6862.27,3546.66,1.0,0.0,0.0,0.4,0.0,63.26,4,948.0,519.0,AgentPlugin
1600055521.321,6871.15,3546.65,1.0,0.0,0.0,0.25,0.0,63.32,4,965.0,512.0,AgentPlugin
1600055521.814,6879.65,3546.64,1.0,0.0,0.0,0.27,0.0,63.28,4,935.0,561.0,AgentPlugin
1600055522.322,6888.73,3546.64,1.0,0.0,0.01,0.29,0.0,63.27,4,864.0,663.0,AgentPlugin
1600055522.822,6897.49,3546.69,1.0,0.01,0.01,0.29,0.0,63.28,4,949.0,535.0,AgentPlugin
1600055523.318,6906.21,3546.78,1.0,0.01,0.0,0.29,0.0,63.3,4,959.0,515.0,AgentPlugin
1600055523.808,6914.96,3546.86,1.0,0.01,0.0,0.28,0.0,63.31,4,920.0,535.0,AgentPlugin
1600055524.338,6924.19,3546.95,1.0,0.01,0.0,0.28,0.0,63.3,7,728.0,810.0,AgentPlugin
1600055524.851,6933.16,3547.03,1.0,0.01,0.0,0.28,0.0,63.3,4,940.0,561.0,AgentPlugin
1600055525.344,6941.97,3547.09,1.0,0.01,0.0,0.02,0.0,63.27,4,859.0,668.0,AgentPlugin
1600055525.844,6950.52,3547.14,1.0,0.01,0.0,0.0,0.0,62.86,4,926.0,560.0,AgentPlugin
1600055526.344,6959.07,3547.17,1.0,0.0,0.0,0.0,0.38,61.2,4,917.0,583.0,AgentPlugin
1600055526.838,6967.17,3547.19,1.0,0.0,0.0,0.0,0.7,51.83,4,1056.0,553.0,AgentPlugin
1600055527.356,6973.77,3547.18,1.0,0.0,0.0,0.0,0.69,40.55,5,1736.0,550.0,AgentPlugin
1600055527.866,6978.6,3547.18,1.0,0.0,0.01,0.0,0.71,30.23,5,1502.0,413.0,AgentPlugin
1600055528.367,6982.1,3547.21,1.0,0.01,0.01,0.0,0.69,19.2,5,1568.0,444.0,AgentPlugin
1600055528.873,6984.15,3547.23,1.0,0.01,0.0,0.0,0.64,9.71,3,353.0,521.0,AgentPlugin
1600055529.391,6985.22,3547.25,1.0,0.01,0.0,0.0,0.0,7.35,3,325.0,483.0,AgentPlugin
1600055529.903,6986.33,3547.26,1.0,0.01,0.0,0.0,0.0,8.18,3,183.0,607.0,AgentPlugin
1600055530.411,6987.54,3547.28,1.0,0.01,0.0,0.0,0.0,8.93,5,1725.0,522.0,AgentPlugin
1600055530.911,6988.83,3547.29,1.0,0.01,0.0,0.05,0.0,9.6,5,1725.0,522.0,AgentPlugin
1600055531.405,6990.19,3547.31,1.0,0.01,0.0,0.18,0.0,10.31,-1,1939.0,687.0,AgentPlugin
1600055531.928,6991.76,3547.33,1.0,0.01,0.0,0.33,0.0,11.36,-1,1939.0,687.0,AgentPlugin
1600055532.446,6993.5,3547.35,1.0,0.01,0.0,0.35,0.0,12.93,7,1113.0,873.0,AgentPlugin
1600055532.959,6995.45,3547.37,1.0,0.01,0.0,0.42,0.0,14.66,4,805.0,520.0,AgentPlugin
1600055533.459,6997.64,3547.38,1.0,0.01,0.0,0.45,0.0,16.66,7,911.0,757.0,AgentPlugin
1600055533.974,7000.17,3547.39,1.0,0.01,0.0,0.47,0.0,18.78,4,923.0,547.0,AgentPlugin
1600055534.475,7002.93,3547.41,1.0,0.01,0.0,0.0,0.0,20.74,4,769.0,519.0,AgentPlugin
1600055534.994,7006.01,3547.43,1.0,0.01,0.0,0.52,0.0,22.4,4,758.0,520.0,AgentPlugin
1600055535.497,7009.35,3547.45,1.0,0.01,0.0,0.53,0.0,24.65,4,969.0,632.0,AgentPlugin
1600055536.001,7012.86,3547.46,1.0,0.01,0.0,0.53,0.0,26.81,3,546.0,579.0,AgentPlugin
1600055536.501,7016.75,3547.48,1.0,0.0,0.0,0.53,0.0,28.97,4,912.0,515.0,AgentPlugin
1600055537.011,7021.05,3547.5,1.0,0.0,0.0,0.53,0.0,31.15,4,941.0,486.0,AgentPlugin
1600055537.515,7025.54,3547.52,1.0,0.0,0.0,0.51,0.0,33.22,4,908.0,527.0,AgentPlugin
1600055538.023,7030.31,3547.55,1.0,0.01,0.0,0.44,0.0,34.61,4,936.0,522.0,AgentPlugin
1600055538.535,7035.33,3547.59,1.0,0.01,0.01,0.36,0.0,36.18,4,803.0,715.0,AgentPlugin
1600055539.028,7040.4,3547.67,1.0,0.02,0.02,0.36,0.0,37.41,4,986.0,623.0,AgentPlugin
1600055539.529,7045.66,3547.85,1.0,0.04,0.02,0.29,0.0,39.21,4,993.0,620.0,AgentPlugin
1600055540.04,7051.3,3548.13,1.0,0.05,0.01,0.23,0.0,40.14,7,904.0,809.0,AgentPlugin
1600055540.533,7056.75,3548.44,1.0,0.06,0.0,0.23,0.0,40.41,4,930.0,590.0,AgentPlugin
1600055541.058,7062.75,3548.8,1.0,0.06,0.0,0.23,0.0,40.7,7,809.0,852.0,AgentPlugin
1600055541.567,7068.49,3549.12,1.0,0.06,-0.01,0.23,0.0,40.97,4,816.0,559.0,AgentPlugin
1600055542.084,7074.37,3549.42,1.0,0.05,-0.01,0.22,0.0,41.23,4,974.0,623.0,AgentPlugin
1600055542.589,7080.18,3549.67,1.0,0.04,-0.01,0.21,0.0,41.45,4,906.0,674.0,AgentPlugin
1600055543.078,7085.73,3549.86,1.0,0.03,-0.01,0.21,0.0,41.65,4,787.0,558.0,AgentPlugin
1600055543.578,7091.59,3550.03,1.0,0.03,-0.01,0.21,0.0,41.85,4,955.0,581.0,AgentPlugin
1600055544.08,7097.43,3550.18,1.0,0.02,0.0,0.24,0.0,42.08,6,525.0,843.0,AgentPlugin
1600055544.596,7103.48,3550.32,1.0,0.02,0.0,0.25,0.0,42.38,4,748.0,567.0,AgentPlugin
1600055545.093,7109.3,3550.45,1.0,0.02,-0.01,0.23,0.0,42.66,4,930.0,577.0,AgentPlugin
1600055545.61,7115.53,3550.56,1.0,0.02,-0.01,0.23,0.0,42.92,4,933.0,602.0,AgentPlugin
1600055546.113,7121.53,3550.64,1.0,0.01,-0.01,0.23,0.0,43.17,4,928.0,602.0,AgentPlugin
1600055546.609,7127.39,3550.65,1.0,0.0,-0.02,0.23,0.0,43.41,4,948.0,625.0,AgentPlugin
1600055547.116,7133.65,3550.55,1.0,-0.02,-0.03,0.23,0.0,43.65,4,901.0,708.0,AgentPlugin
1600055547.612,7139.6,3550.3,1.0,-0.05,-0.03,0.23,0.0,43.88,4,829.0,590.0,AgentPlugin
1600055548.113,7145.59,3549.91,1.0,-0.07,-0.01,0.23,0.0,44.11,7,960.0,788.0,AgentPlugin
1600055548.613,7151.9,3549.44,1.0,-0.07,0.01,0.23,0.0,44.36,7,898.0,997.0,AgentPlugin
1600055549.112,7158.01,3549.01,1.0,-0.07,0.01,0.25,0.0,44.61,7,1185.0,1013.0,AgentPlugin
1600055549.611,7164.29,3548.61,1.0,-0.06,0.01,0.26,0.0,44.91,4,950.0,622.0,AgentPlugin
1600055550.121,7170.61,3548.26,1.0,-0.05,0.01,0.26,0.0,45.22,4,1029.0,595.0,AgentPlugin
1600055550.607,7176.66,3548.0,1.0,-0.04,0.01,0.26,0.0,45.51,4,949.0,534.0,AgentPlugin
1600055551.116,7183.19,3547.78,1.0,-0.03,0.01,0.26,0.0,45.82,4,998.0,506.0,AgentPlugin
1600055551.614,7189.51,3547.65,1.0,-0.02,0.01,0.26,0.0,46.11,4,965.0,425.0,AgentPlugin
1600055552.123,7196.13,3547.56,1.0,-0.01,0.01,0.25,0.0,46.41,4,878.0,520.0,AgentPlugin
1600055552.632,7202.66,3547.51,1.0,-0.01,0.0,0.25,0.0,46.69,4,938.0,502.0,AgentPlugin
1600055553.127,7209.15,3547.48,1.0,0.0,0.0,0.24,0.0,46.96,4,995.0,622.0,AgentPlugin
1600055553.639,7215.8,3547.45,1.0,-0.01,0.0,0.24,0.0,47.21,7,691.0,843.0,AgentPlugin
1600055554.146,7222.47,3547.4,1.0,-0.01,0.0,0.21,0.0,47.39,4,941.0,546.0,AgentPlugin
1600055554.652,7229.14,3547.35,1.0,-0.01,0.0,0.22,0.0,47.57,7,924.0,850.0,AgentPlugin
1600055555.142,7235.51,3547.31,1.0,-0.01,0.0,0.18,0.0,47.72,4,924.0,471.0,AgentPlugin
1600055555.639,7242.25,3547.29,1.0,0.0,0.0,0.02,0.0,47.67,4,1035.0,478.0,AgentPlugin
1600055556.166,7249.17,3547.29,1.0,0.0,0.0,0.0,0.0,47.33,7,897.0,745.0,AgentPlugin
1600055556.661,7255.65,3547.31,1.0,0.0,0.0,0.0,0.0,46.95,4,929.0,564.0,AgentPlugin
1600055557.182,7262.43,3547.36,1.0,0.01,0.0,0.0,0.0,46.54,4,1020.0,542.0,AgentPlugin
1600055557.696,7269.07,3547.4,1.0,0.01,0.0,0.0,0.0,46.14,7,918.0,750.0,AgentPlugin
1600055558.205,7275.43,3547.44,1.0,0.01,0.0,0.0,0.47,42.64,7,918.0,750.0,AgentPlugin
1600055558.726,7280.98,3547.47,1.0,0.01,0.0,0.0,0.64,33.36,5,1736.0,504.0,AgentPlugin
1600055559.229,7284.87,3547.5,1.0,0.01,0.0,0.0,0.72,22.45,5,1422.0,553.0,AgentPlugin
1600055559.72,7287.22,3547.51,1.0,0.01,0.0,0.0,0.7,12.81,5,1862.0,522.0,AgentPlugin
1600055560.231,7288.43,3547.52,1.0,0.01,0.0,0.0,0.36,4.91,3,82.0,600.0,AgentPlugin
1600055560.751,7289.08,3547.53,1.0,0.01,0.0,0.0,0.0,4.85,4,944.0,458.0,AgentPlugin
1600055561.27,7289.85,3547.53,1.0,0.01,0.0,0.0,0.0,5.87,3,162.0,705.0,AgentPlugin
1600055561.773,7290.74,3547.54,1.0,0.01,0.0,0.0,0.0,6.78,-1,2080.0,563.0,AgentPlugin
1600055562.277,7291.74,3547.54,1.0,0.01,0.0,0.09,0.0,7.63,-1,2123.0,604.0,AgentPlugin
1600055562.78,7292.87,3547.55,1.0,0.01,0.0,0.18,0.0,8.57,-1,1953.0,536.0,AgentPlugin
1600055563.281,7294.14,3547.56,1.0,0.01,0.0,0.3,0.0,9.65,4,1051.0,653.0,AgentPlugin
1600055563.786,7295.6,3547.57,1.0,0.01,0.0,0.35,0.0,11.16,3,120.0,543.0,AgentPlugin
1600055564.295,7297.3,3547.58,1.0,0.01,0.0,0.38,0.0,12.98,7,856.0,865.0,AgentPlugin
1600055564.8,7299.25,3547.59,1.0,0.01,0.0,0.44,0.0,14.96,7,856.0,865.0,AgentPlugin
1600055565.296,7301.47,3547.61,1.0,0.01,0.0,0.49,0.0,17.07,4,775.0,424.0,AgentPlugin
1600055565.818,7304.06,3547.62,1.0,0.01,0.0,0.0,0.0,18.06,4,954.0,555.0,AgentPlugin
1600055566.324,7306.57,3547.63,1.0,0.01,0.0,0.0,0.0,17.85,3,616.0,514.0,AgentPlugin
1600055566.822,7309.09,3547.65,1.0,0.01,0.0,0.53,0.0,19.13,4,931.0,561.0,AgentPlugin
1600055567.315,7311.86,3547.66,1.0,0.01,0.0,0.56,0.0,21.53,7,795.0,794.0,AgentPlugin
1600055567.811,7315.03,3547.68,1.0,0.01,0.0,0.56,0.0,24.0,4,948.0,574.0,AgentPlugin
1600055568.309,7318.49,3547.7,1.0,0.01,0.0,0.55,0.0,26.37,6,498.0,742.0,AgentPlugin
1600055568.812,7322.31,3547.72,1.0,0.01,0.0,0.0,0.0,28.52,4,933.0,542.0,AgentPlugin
1600055569.313,7326.38,3547.74,1.0,0.01,0.0,0.47,0.0,29.98,4,944.0,511.0,AgentPlugin
1600055569.812,7330.68,3547.76,1.0,0.0,0.0,0.45,0.0,31.74,4,870.0,656.0,AgentPlugin
1600055570.33,7335.37,3547.77,1.0,0.0,0.0,0.4,0.0,33.35,4,923.0,543.0,AgentPlugin
1600055570.828,7340.03,3547.78,1.0,0.0,0.0,0.34,0.0,34.59,4,957.0,524.0,AgentPlugin
1600055571.34,7345.05,3547.78,1.0,0.0,0.0,0.32,0.0,35.73,7,913.0,798.0,AgentPlugin
1600055571.827,7350.03,3547.77,1.0,0.0,0.0,0.31,0.0,36.75,4,942.0,549.0,AgentPlugin
1600055572.35,7355.41,3547.77,1.0,0.0,0.0,0.31,0.0,37.79,4,944.0,528.0,AgentPlugin
1600055572.843,7360.63,3547.77,1.0,0.0,0.0,0.22,0.0,39.59,4,957.0,561.0,AgentPlugin
1600055573.359,7366.43,3547.76,1.0,0.0,0.0,0.22,0.0,39.96,4,866.0,591.0,AgentPlugin
1600055573.87,7372.05,3547.76,1.0,0.0,0.0,0.22,0.0,40.2,4,914.0,566.0,AgentPlugin
1600055574.367,7377.63,3547.75,1.0,0.0,0.0,0.22,0.0,40.44,4,923.0,559.0,AgentPlugin
1600055574.877,7383.41,3547.73,1.0,0.0,0.0,0.22,0.0,40.68,4,959.0,549.0,AgentPlugin
1600055575.376,7389.04,3547.7,1.0,-0.01,0.0,0.2,0.0,40.91,4,903.0,580.0,AgentPlugin
1600055575.874,7394.71,3547.65,1.0,-0.01,0.0,0.12,0.0,41.01,4,885.0,507.0,AgentPlugin
1600055576.38,7400.49,3547.59,1.0,-0.01,0.0,0.04,0.0,40.97,4,855.0,485.0,AgentPlugin
1600055576.904,7406.28,3547.53,1.0,-0.01,0.0,0.0,0.0,40.72,4,898.0,596.0,AgentPlugin
1600055577.392,7411.93,3547.46,1.0,-0.01,0.0,0.0,0.0,40.42,4,899.0,658.0,AgentPlugin
1600055577.892,7417.54,3547.39,1.0,-0.01,0.0,0.0,0.0,40.09,4,980.0,594.0,AgentPlugin
1600055578.41,7423.11,3547.3,1.0,-0.01,0.0,0.0,0.63,35.34,4,1095.0,577.0,AgentPlugin
1600055578.922,7427.36,3547.24,1.0,-0.02,0.0,0.0,0.65,25.0,7,900.0,765.0,AgentPlugin
1600055579.421,7430.15,3547.19,1.0,-0.02,0.0,0.0,0.74,15.04,4,1256.0,561.0,AgentPlugin
1600055579.929,7431.54,3547.16,1.0,-0.02,0.0,0.0,0.79,4.53,4,950.0,665.0,AgentPlugin
1600055580.42,7431.67,3547.16,1.0,-0.02,0.0,0.0,0.79,0.0,5,1459.0,421.0,AgentPlugin
1600055580.934,7431.67,3547.16,1.0,-0.02,0.0,0.0,0.68,0.0,5,1514.0,575.0,AgentPlugin
1600055581.421,7431.67,3547.16,1.0,-0.02,0.0,0.0,0.65,0.0,5,1816.0,502.0,AgentPlugin
1600055581.93,7431.67,3547.16,1.0,-0.02,0.0,0.0,0.65,0.0,3,21.0,460.0,AgentPlugin
1600055582.421,7431.67,3547.16,1.0,-0.02,0.0,0.0,0.65,0.0,3,36.0,479.0,AgentPlugin
1600055582.925,7431.67,3547.16,1.0,-0.02,0.0,0.0,0.36,0.25,5,1712.0,515.0,AgentPlugin
1600055583.43,7431.77,3547.16,1.0,-0.02,0.0,0.0,0.0,1.19,5,1858.0,490.0,AgentPlugin
1600055583.922,7432.01,3547.16,1.0,-0.02,0.0,0.0,0.0,2.3,8,1803.0,804.0,AgentPlugin
1600055584.433,7432.42,3547.15,1.0,-0.02,0.0,0.0,0.0,3.45,3,311.0,595.0,AgentPlugin
1600055584.924,7432.96,3547.14,1.0,-0.02,0.0,0.02,0.0,4.46,4,744.0,592.0,AgentPlugin
1600055585.442,7433.68,3547.12,1.0,-0.02,0.0,0.15,0.0,5.57,4,999.0,519.0,AgentPlugin
1600055585.94,7434.54,3547.11,1.0,-0.02,0.0,0.36,0.0,6.9,4,940.0,678.0,AgentPlugin
1600055586.441,7435.64,3547.09,1.0,-0.02,0.0,0.37,0.0,8.93,4,1018.0,478.0,AgentPlugin
1600055586.942,7437.03,3547.07,1.0,-0.02,0.0,0.38,0.0,11.08,3,636.0,621.0,AgentPlugin
1600055587.444,7438.72,3547.04,1.0,-0.02,0.01,0.39,0.0,13.18,7,744.0,733.0,AgentPlugin
1600055587.939,7440.62,3547.02,1.0,-0.01,0.01,0.39,0.0,15.08,4,929.0,558.0,AgentPlugin
1600055588.437,7442.88,3547.0,1.0,-0.01,0.01,0.39,0.0,16.88,4,992.0,510.0,AgentPlugin
1600055588.937,7445.35,3547.01,1.0,0.0,0.01,0.39,0.0,18.54,4,924.0,565.0,AgentPlugin
1600055589.436,7447.99,3547.03,1.0,0.01,0.01,0.39,0.0,20.07,4,874.0,583.0,AgentPlugin
1600055589.946,7450.97,3547.08,1.0,0.01,0.0,0.4,0.0,21.65,4,920.0,563.0,AgentPlugin
1600055590.456,7454.14,3547.13,1.0,0.02,0.0,0.4,0.0,23.25,4,799.0,630.0,AgentPlugin
1600055590.968,7457.57,3547.18,1.0,0.02,0.0,0.4,0.0,24.86,4,904.0,523.0,AgentPlugin
1600055591.476,7461.19,3547.24,1.0,0.02,0.0,0.4,0.0,26.43,7,911.0,756.0,AgentPlugin
1600055591.987,7465.04,3547.29,1.0,0.01,0.0,0.4,0.0,27.95,4,850.0,619.0,AgentPlugin
1600055592.483,7468.99,3547.35,1.0,0.01,0.0,0.39,0.0,29.39,4,915.0,506.0,AgentPlugin
